"property_id","address","street_name","city","rstate","latitude","longitude","postcode","price","zestimate","bedroom_number","bathroom_number","price_per_unit","living_space","land_space","property_type","property_status","agency_name","zillow_owned","RunDate"
"2065671688","100 Shawmut Ave #U-402, Boston, MA 02118","Shawmut Ave #U-402","Boston","MA","","","02118",1140000.00,"",1.00,1.00,1152,989.00,"","CONDO","FOR_SALE","Advisors Living - New Developments",0,"2022-03-13 07:34:20"
"2069513617","202 Maverick St #105, Boston, MA 02128","Maverick St #105","Boston","MA","","","02128",519000.00,"",1.00,1.00,857,605.00,8049.0000,"CONDO","FOR_SALE","Boston Harbor Real Estate",0,"2022-03-13 07:34:20"
"2065671953","23 Bradford St #2, Boston, MA 02118","Bradford St #2","Boston","MA","42.342678","-71.06862","02118",1995000.00,"",3.00,3.00,1040,1918.00,1918.0000,"CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"2067433573","Residence 2 Plan, 38 Lexington St","Residence 2 Plan, 38 Lexington St","Boston","MA","42.37751","-71.03848","02128",699495.00,"",2.00,2.00,603,1160.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"2080750904","1 Bedroom Plan, The Quinn","Bedroom Plan, The Quinn","Boston","MA","42.343914","-71.063736","02118",815700.00,"",1.00,1.00,1247,654.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"2067425684","RESIDENCE 1 Plan, 38 Lexington St","RESIDENCE 1 Plan, 38 Lexington St","Boston","MA","42.37751","-71.03848","02128",599495.00,"",2.00,2.00,722,830.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"2068462940","205 Maverick St #503, Boston, MA 02128","Maverick St #503","Boston","MA","","","02128",569900.00,565800.00,0.00,1.00,1003,568.00,"","CONDO","FOR_SALE","Advisors Living - New Developments",0,"2022-03-13 07:34:20"
"2065680061","89 Prescott St #5, Boston, MA 02128","Prescott St #5","Boston","MA","","","02128",595900.00,"",2.00,2.00,523,1139.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"2069885962","Lexington Landing - PH 9 Plan, Lexington Landing","Lexington Landing - PH 9 Plan, Lexington Landing","Boston","MA","42.377106","-71.03889","02128",835000.00,"",2.00,2.00,711,1173.00,"","SINGLE_FAMILY","FOR_SALE","",0,"2022-03-13 07:34:20"
"2091858660","121 Portland St UNIT 502, Boston, MA 02114","Portland St UNIT 502","Boston","MA","42.363586","-71.06047","02114",889999.00,890000.00,2.00,2.00,934,952.00,"","CONDO","FOR_SALE","PSR Real Estate",0,"2022-03-13 07:34:20"
"59175338","85 E India Row APT 12D, Boston, MA 02110","E India Row APT 12D","Boston","MA","42.358376","-71.050224","02110",665000.00,"",1.00,1.00,891,746.00,"","CONDO","FOR_SALE","Gibson Sotheby's International Realty",0,"2022-03-13 07:34:20"
"59183585","24 Worcester Sq APT 2, Boston, MA 02118","Worcester Sq APT 2","Boston","MA","42.336697","-71.07424","02118",739000.00,749300.00,2.00,1.00,897,823.00,"","CONDO","FOR_SALE","Coldwell Banker Realty - South End",0,"2022-03-13 07:34:20"
"59165841","9 Fayette St APT 1, Boston, MA 02116","Fayette St APT 1","Boston","MA","42.34929","-71.067024","02116",1100000.00,1100000.00,2.00,2.00,1194,921.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"2067453687","109 Liverpool St #PH Plan, 109 LIVERPOOL by New Wave Development","Liverpool St #PH Plan, 109 LIVERPOOL by New Wave Development","Boston","MA","42.37256","-71.0404","02128",749495.00,"",2.00,2.00,731,1025.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"59183531","85 E Brookline St APT 2, Boston, MA 02118","E Brookline St APT 2","Boston","MA","42.337376","-71.070145","02118",735000.00,650300.00,2.00,1.00,1065,690.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"333605602","48 Cook St UNIT 1, Boston, MA 02129","Cook St UNIT 1","Boston","MA","42.381363","-71.06365","02129",979000.00,978600.00,3.00,2.00,608,1608.00,"","CONDO","FOR_SALE","Gibson Sotheby's International Realty",0,"2022-03-13 07:34:20"
"2080750906","2 Bedroom Plan, The Quinn","Bedroom Plan, The Quinn","Boston","MA","42.343914","-71.063736","02118",1799000.00,"",2.00,3.00,1332,1350.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"2069885970","Lexington Landing - Unit 305 Plan, Lexington Landing","Lexington Landing - Unit 305 Plan, Lexington Landing","Boston","MA","42.377106","-71.03889","02128",675000.00,675000.00,2.00,2.00,672,1004.00,"","SINGLE_FAMILY","FOR_SALE","",0,"2022-03-13 07:34:20"
"59174085","25 Revere St APT 1, Boston, MA 02114","Revere St APT 1","Boston","MA","42.359673","-71.06718","02114",1275000.00,1269100.00,2.00,2.00,1307,975.00,975.0000,"CONDO","FOR_SALE","Olde Forge Realty",0,"2022-03-13 07:34:20"
"81857238","44 Prince St APT 504, Boston, MA 02113","Prince St APT 504","Boston","MA","42.364723","-71.05488","02113",1995000.00,1961700.00,3.00,2.00,1212,1645.00,1742.4000,"CONDO","FOR_SALE","Coldwell Banker Realty - Back Bay",0,"2022-03-13 07:34:20"
"63710104","22 Sheafe St APT 3, Boston, MA 02113","Sheafe St APT 3","Boston","MA","42.36622","-71.05588","02113",725000.00,733600.00,2.00,1.00,1090,665.00,"","CONDO","FOR_SALE","Engel & Volkers Boston",0,"2022-03-13 07:34:20"
"239892771","15 Hancock St #2, Boston, MA 02114","Hancock St #2","Boston","MA","42.360645","-71.064735","02114",3290000.00,3215200.00,3.00,5.00,1248,2636.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"2065702571","100 Shawmut Ave #U-910, Boston, MA 02118","Shawmut Ave #U-910","Boston","MA","","","02118",619900.00,"",0.00,1.00,1344,461.00,"","CONDO","FOR_SALE","Advisors Living - New Developments",0,"2022-03-13 07:34:20"
"2071099006","49 Melcher St UNIT 305, Boston, MA 02210","Melcher St UNIT 305","Boston","MA","42.349384","-71.050385","02210",899000.00,"",1.00,1.00,1083,830.00,"","CONDO","FOR_SALE","Douglas Elliman Real Estate",0,"2022-03-13 07:34:20"
"2083909915","340 W 2nd St #5, Boston, MA 02127","W 2nd St #5","Boston","MA","","","02127",525000.00,534600.00,0.00,1.00,1052,499.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"59101062","4 Lexington St, Boston, MA 02129","Lexington St","Boston","MA","42.37711","-71.05967","02129",1549000.00,1537600.00,3.00,3.00,687,2254.00,982.0000,"SINGLE_FAMILY","FOR_SALE","Reitz Realty Group",0,"2022-03-13 07:34:20"
"59175437","85 E India Row APT 25G, Boston, MA 02110","E India Row APT 25G","Boston","MA","42.358376","-71.050224","02110",1225000.00,1223700.00,2.00,2.00,1007,1216.00,1306.8000,"CONDO","FOR_SALE","Camdan Realty LLC",0,"2022-03-13 07:34:20"
"59106078","3 Magnolia Pl, Boston, MA 02125","Magnolia Pl","Boston","MA","42.313286","-71.07308","02125",950000.00,951500.00,4.00,2.00,519,1830.00,3103.0000,"MULTI_FAMILY","FOR_SALE","eXp Realty",0,"2022-03-13 07:34:20"
"60112601","25 Charles St, Boston, MA 02129","Charles St","Boston","MA","42.38268","-71.07071","02129",1399000.00,1399000.00,3.00,4.00,635,2200.00,"","SINGLE_FAMILY","PENDING","",0,"2022-03-13 07:34:20"
"2078739732","110 Arlington St #4, Boston, MA 02116","Arlington St #4","Boston","MA","42.34955","-71.06948","02116",2700000.00,2831000.00,3.00,3.00,1168,2310.00,"","CONDO","FOR_SALE","Campion & Company Fine Homes Real Estate",0,"2022-03-13 07:34:20"
"2069885967","Lexington Landing - Unit 203 Plan, Lexington Landing","Lexington Landing - Unit 203 Plan, Lexington Landing","Boston","MA","42.377106","-71.03889","02128",715000.00,"",2.00,2.00,715,1000.00,"","SINGLE_FAMILY","FOR_SALE","",0,"2022-03-13 07:34:20"
"2065711838","41 W Eagle St APT 1, Boston, MA 02128","W Eagle St APT 1","Boston","MA","42.381126","-71.038","02128",609900.00,"",2.00,2.00,674,904.00,"","CONDO","FOR_SALE","Reference Real Estate",0,"2022-03-13 07:34:20"
"2068413058","160 W 7th St #4, Boston, MA 02127","W 7th St #4","Boston","MA","","","02127",1325000.00,1325000.00,2.00,2.00,955,1386.00,"","CONDO","FOR_SALE","Coldwell Banker Realty - Back Bay",0,"2022-03-13 07:34:20"
"2067659406","57 Brooks St #1, Boston, MA 02128","Brooks St #1","Boston","MA","","","02128",649000.00,"",2.00,2.00,595,1090.00,"","CONDO","FOR_SALE","Red Tree Real Estate",0,"2022-03-13 07:34:20"
"2065715485","76 Wareham St #6A, Boston, MA 02118","Wareham St #6A","Boston","MA","","","02118",2700000.00,"",2.00,2.00,1959,1378.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"2119550015","177 Brooks St #C, Boston, MA 02128","Brooks St #C","Boston","MA","","","02128",549900.00,554500.00,2.00,1.00,542,1014.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"81857648","80 Broad St UNIT 808, Boston, MA 02110","Broad St UNIT 808","Boston","MA","42.357582","-71.052704","02110",1299000.00,1278500.00,2.00,2.00,1112,1168.00,1306.8000,"CONDO","FOR_SALE","Broad Street Boutique Realty LLC",0,"2022-03-13 07:34:20"
"2065716683","136-140 Shawmut Ave #1D, Boston, MA 02118","140 Shawmut Ave #1D","Boston","MA","","","02118",2299000.00,"",3.00,4.00,1021,2251.00,"","CONDO","FOR_SALE","Northeast Development & Investment, Inc.",0,"2022-03-13 07:34:20"
"59101748","54 Monadnock St #2, Boston, MA 02125","Monadnock St #2","Boston","MA","42.31556","-71.06904","02125",444900.00,445600.00,2.00,1.00,383,1161.00,1306.8000,"CONDO","FOR_SALE","Century 21 Shawmut Properties",0,"2022-03-13 07:34:20"
"59215479","451 Shawmut Ave #3, Boston, MA 02118","Shawmut Ave #3","Boston","MA","42.339462","-71.07527","02118",1025000.00,1026100.00,2.00,1.00,1305,785.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"2080321546","100 Shawmut Ave #705, Boston, MA 02118","Shawmut Ave #705","Boston","MA","42.34658","-71.0656","02118",979900.00,981100.00,1.00,1.00,1297,755.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"2065741629","100 Shawmut Ave #407, Boston, MA 02118","Shawmut Ave #407","Boston","MA","42.34683","-71.06571","02118",1615900.00,"",2.00,2.00,1199,1347.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"189966028","42-44 Washington St #3, Boston, MA 02129","44 Washington St #3","Boston","MA","42.37305","-71.06517","02129",675000.00,675400.00,1.00,1.00,771,875.00,"","CONDO","FOR_SALE","Gibson Sotheby's International Realty",0,"2022-03-13 07:34:20"
"2105583712","9 Boston St, Boston, MA 02127","Boston St","Boston","MA","42.32917","-71.05748","02127",1435000.00,"",5.00,4.00,590,2432.00,1420.0000,"MULTI_FAMILY","FOR_SALE","Leading Edge Real Estate",0,"2022-03-13 07:34:20"
"87796193","700 Harrison Ave UNIT 515, Boston, MA 02118","Harrison Ave UNIT 515","Boston","MA","42.33833","-71.0703","02118",1325000.00,1325000.00,2.00,2.00,1059,1251.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"2093571386","265 Bunker Hill St #2, Boston, MA 02129","Bunker Hill St #2","Boston","MA","42.380077","-71.064575","02129",665000.00,"",2.00,1.00,908,732.00,"","CONDO","FOR_SALE","Coldwell Banker Realty - Charlestown",0,"2022-03-13 07:34:20"
"2081504538","45 Temple St #603, Boston, MA 02114","Temple St #603","Boston","MA","","","02114",4200000.00,4108500.00,2.00,3.00,2045,2053.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"59182523","43 Upton St APT 2, Boston, MA 02118","Upton St APT 2","Boston","MA","42.342896","-71.07254","02118",675000.00,686400.00,1.00,1.00,924,730.00,871.2000,"CONDO","FOR_SALE","RE/MAX Destiny",0,"2022-03-13 07:34:20"
"2065723894","301 Border St #209, Boston, MA 02128","Border St #209","Boston","MA","42.37792","-71.039764","02128",695000.00,"",2.00,2.00,762,912.00,"","CONDO","FOR_SALE","Charlesgate Realty Group, llc",0,"2022-03-13 07:34:20"
"2065726464","71 Montgomery St, Boston, MA 02116","Montgomery St","Boston","MA","42.343616","-71.07471","02116",4750000.00,"",5.00,4.00,970,4892.00,1900.0000,"SINGLE_FAMILY","FOR_SALE","Sprogis & Neale Real Estate",0,"2022-03-13 07:34:20"
"59173451","16 Charles River Sq, Boston, MA 02114","Charles River Sq","Boston","MA","42.359566","-71.07132","02114",4950000.00,4810200.00,5.00,5.00,1146,4318.00,2178.0000,"SINGLE_FAMILY","FOR_SALE","William Raveis R.E. & Home Services",0,"2022-03-13 07:34:20"
"2068456341","205 Maverick St #210, Boston, MA 02128","Maverick St #210","Boston","MA","","","02128",729900.00,730000.00,2.00,1.00,754,967.00,"","CONDO","FOR_SALE","Advisors Living - New Developments",0,"2022-03-13 07:34:20"
"2069885968","Lexington Landing - Unit 304 Plan, Lexington Landing","Lexington Landing - Unit 304 Plan, Lexington Landing","Boston","MA","42.377106","-71.03889","02128",619900.00,"",2.00,2.00,688,901.00,"","SINGLE_FAMILY","FOR_SALE","",0,"2022-03-13 07:34:20"
"2080750905","3 Bedroom Plan, The Quinn","Bedroom Plan, The Quinn","Boston","MA","42.343914","-71.063736","02118",2792500.00,"",3.00,3.00,1800,1551.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"2065615239","Zero Worcester Sq #TOWNHOUSE, Boston, MA 02118","Zero Worcester Sq #TOWNHOUSE","Boston","MA","","","02118",2150000.00,"",2.00,3.00,1420,1514.00,"","CONDO","FOR_SALE","William Raveis R.E. & Home Services",0,"2022-03-13 07:34:20"
"2146427853","150 Staniford St APT 227, Boston, MA 02114","Staniford St APT 227","Boston","MA","42.364304","-71.0641","02114",865000.00,"",2.00,2.00,710,1217.00,"","CONDO","FOR_SALE","Northeast Development & Investment, Inc.",0,"2022-03-13 07:34:20"
"2067583012","1672-1672R Washington St #TOWNHOUSE, Boston, MA 02118","1672R Washington St #TOWNHOUSE","Boston","MA","42.33731","-71.07531","02118",2150000.00,2139300.00,2.00,3.00,1420,1514.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"189950372","41-43 Phillips St UNIT 13, Boston, MA 02114","43 Phillips St UNIT 13","Boston","MA","42.36048","-71.06813","02114",2150000.00,2128700.00,2.00,3.00,1571,1368.00,1368.0000,"CONDO","FOR_SALE","Gibson Sotheby's International Realty",0,"2022-03-13 07:34:20"
"2089670549","158 F St APT 2, Boston, MA 02127","F St APT 2","Boston","MA","42.337257","-71.04744","02127",529000.00,538000.00,1.00,1.00,958,552.00,552.0000,"CONDO","FOR_SALE","Fitzpatrick Real Estate",0,"2022-03-13 07:34:20"
"63042153","1313 Washington St APT 201, Boston, MA 02118","Washington St APT 201","Boston","MA","42.34271","-71.06858","02118",1995000.00,1995000.00,3.00,3.00,1040,1918.00,1918.0000,"CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"2067219716","45 Temple St UNIT 507, Boston, MA 02114","Temple St UNIT 507","Boston","MA","","","02114",2050000.00,"",2.00,2.00,1715,1195.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"2082410550","660 E 7th St #2, Boston, MA 02127","E 7th St #2","Boston","MA","42.33254","-71.033775","02127",1399000.00,1449000.00,3.00,3.00,833,1679.00,"","CONDO","FOR_SALE","Fitzpatrick Real Estate",0,"2022-03-13 07:34:20"
"59182363","301 Shawmut Ave APT 20, Boston, MA 02118","Shawmut Ave APT 20","Boston","MA","42.342644","-71.07025","02118",895000.00,895000.00,2.00,1.00,743,1204.00,"","CONDO","FOR_SALE","Gibson Sotheby's International Realty",0,"2022-03-13 07:34:20"
"2103869631","14 I St #5, Boston, MA 02127","I St #5","Boston","MA","42.337234","-71.03977","02127",1100000.00,"",2.00,2.00,793,1386.00,2.3000,"CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"189934400","343 Commercial St #114, Boston, MA 02109","Commercial St #114","Boston","MA","42.365253","-71.04981","02109",4999000.00,4750900.00,4.00,4.00,1278,3911.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"2065739062","45 Temple St UNIT 103, Boston, MA 02114","Temple St UNIT 103","Boston","MA","42.359974","-71.063805","02114",5150000.00,"",3.00,4.00,1808,2848.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"67709813","1 Nassau St UNIT 1802, Boston, MA 02111","Nassau St UNIT 1802","Boston","MA","42.348827","-71.063446","02111",559000.00,567800.00,1.00,1.00,1120,499.00,"","CONDO","FOR_SALE","Penrose Realty",0,"2022-03-13 07:34:20"
"59173937","86 Myrtle St, Boston, MA 02114","Myrtle St","Boston","MA","42.35917","-71.06741","02114",3250000.00,3174400.00,4.00,4.00,1077,3017.00,"","SINGLE_FAMILY","FOR_SALE","",0,"2022-03-13 07:34:20"
"2073788290","80 Summer St #2, Boston, MA 02110","Summer St #2","Boston","MA","","","02110",1595000.00,1577300.00,3.00,4.00,705,2262.00,"","CONDO","FOR_SALE","Millennium Real Estate, Inc.",0,"2022-03-13 07:34:20"
"2102089728","6 Kemble Pl, Boston, MA 02127","Kemble Pl","Boston","MA","","","02127",1585000.00,1567200.00,3.00,3.00,1000,1585.00,900.0000,"SINGLE_FAMILY","FOR_SALE","Coldwell Banker Realty - Arlington",0,"2022-03-13 07:34:20"
"2089286472","27 Chestnut St APT 3A, Boston, MA 02108","Chestnut St APT 3A","Boston","MA","42.35757","-71.06802","02108",2250000.00,2250000.00,2.00,2.00,1630,1380.00,"","CONDO","FOR_SALE","Gibson Sotheby's International Realty",0,"2022-03-13 07:34:20"
"2107682803","7 Anderson St, Boston, MA 02114","Anderson St","Boston","MA","","","02114",6470000.00,6188400.00,19.00,10.00,860,7520.00,1742.4000,"MULTI_FAMILY","FOR_SALE","Presidential Properties",0,"2022-03-13 07:34:20"
"2109488118","37 Joy St, Boston, MA 02114","Joy St","Boston","MA","42.35962","-71.06485","02114",6900000.00,6591000.00,9.00,15.00,838,8232.00,1917.0000,"MULTI_FAMILY","FOR_SALE","Presidential Properties",0,"2022-03-13 07:34:20"
"2069885966","Lexington Landing - Unit 202 Plan, Lexington Landing","Lexington Landing - Unit 202 Plan, Lexington Landing","Boston","MA","42.377106","-71.03889","02128",649900.00,"",2.00,2.00,609,1067.00,"","SINGLE_FAMILY","FOR_SALE","",0,"2022-03-13 07:34:20"
"2080605778","3 Battery Wharf #3404, Boston, MA 02109","Battery Wharf #3404","Boston","MA","42.3671","-71.05042","02109",2150000.00,"",2.00,3.00,1316,1633.00,"","CONDO","FOR_SALE","Gibson Sotheby's International Realty",0,"2022-03-13 07:34:20"
"2076436585","45 Lewis St #401, Boston, MA 02128","Lewis St #401","Boston","MA","42.367096","-71.04149","02128",889900.00,889900.00,2.00,1.00,1025,868.00,"","CONDO","FOR_SALE","Colonial Realty Associates, LLC",0,"2022-03-13 07:34:20"
"2067453684","109 Liverpool St #2 Plan, 109 LIVERPOOL by New Wave Development","Liverpool St #2 Plan, 109 LIVERPOOL by New Wave Development","Boston","MA","42.37256","-71.0404","02128",619495.00,"",2.00,2.00,641,966.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"2079779704","47 Revere St, Boston, MA 02114","Revere St","Boston","MA","42.35967","-71.06815","02114",4250000.00,4065000.00,7.00,10.00,951,4466.00,1066.0000,"MULTI_FAMILY","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"59180644","3 Myrtle St APT 4, Boston, MA 02114","Myrtle St APT 4","Boston","MA","42.359474","-71.06461","02114",890000.00,890000.00,2.00,2.00,1100,809.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"59181277","32 Parmenter St, Boston, MA 02113","Parmenter St","Boston","MA","42.363983","-71.05545","02113",2500000.00,"",3.00,4.00,655,3816.00,871.2000,"MULTI_FAMILY","FOR_SALE","Luxury Living Real Estate",0,"2022-03-13 07:34:20"
"2065747280","328 Commercial St APT 24, Boston, MA 02109","Commercial St APT 24","Boston","MA","42.36541","-71.05142","02109",739900.00,"",2.00,1.00,1050,704.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"81859244","210 South St UNIT 115, Boston, MA 02111","South St UNIT 115","Boston","MA","42.349815","-71.05728","02111",824999.00,825000.00,1.00,1.00,789,1045.00,1045.0000,"CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"2065747867","340 W 2nd St UNIT 27, Boston, MA 02127","W 2nd St UNIT 27","Boston","MA","42.33879","-71.04675","02127",1225000.00,"",2.00,2.00,980,1249.00,0.2900,"CONDO","FOR_SALE","Herion Karbunara",0,"2022-03-13 07:34:20"
"246886583","1 Franklin St UNIT 3801, Boston, MA 02110","Franklin St UNIT 3801","Boston","MA","42.356316","-71.059555","02110",2850000.00,2783700.00,2.00,3.00,1793,1589.00,"","CONDO","FOR_SALE","Luxury Residential Group, LLC",0,"2022-03-13 07:34:20"
"2065752277","45 Temple St UNIT 609, Boston, MA 02114","Temple St UNIT 609","Boston","MA","","","02114",5990000.00,"",4.00,4.00,2026,2956.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"2065753987","231 Maverick St FLOOR 1, Boston, MA 02128","Maverick St FLOOR 1","Boston","MA","","","02128",599000.00,"",1.00,1.00,804,745.00,"","CONDO","FOR_SALE","Coldwell Banker Realty - Back Bay",0,"2022-03-13 07:34:20"
"102987771","45 Province St APT 1507, Boston, MA 02108","Province St APT 1507","Boston","MA","42.357357","-71.05998","02108",629000.00,628400.00,0.00,1.00,1175,535.00,"","CONDO","FOR_SALE","Cabot & Company",0,"2022-03-13 07:34:20"
"59165806","80 Broadway St #2A, Boston, MA 02116","Broadway St #2A","Boston","MA","42.35008","-71.06706","02116",934900.00,934300.00,2.00,2.00,812,1151.00,1306.8000,"CONDO","FOR_SALE","Gibson Sotheby's International Realty",0,"2022-03-13 07:34:20"
"2067433572","Residence 3 Plan, 38 Lexington St","Residence 3 Plan, 38 Lexington St","Boston","MA","42.37751","-71.03848","02128",749495.00,"",2.00,2.00,616,1215.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"102987936","400 Stuart St #20A, Boston, MA 02116","Stuart St #20A","Boston","MA","42.3488","-71.07428","02116",3595000.00,3511600.00,3.00,3.00,2001,1796.00,"","CONDO","FOR_SALE","Berkshire Hathaway HomeServices Warren Residential",0,"2022-03-13 07:34:20"
"2069885974","Lexington Landing - PH 8 Plan, Lexington Landing","Lexington Landing - PH 8 Plan, Lexington Landing","Boston","MA","42.377106","-71.03889","02128",799900.00,"",2.00,2.00,771,1037.00,"","SINGLE_FAMILY","FOR_SALE","",0,"2022-03-13 07:34:20"
"102987634","400 Stuart St #19A, Boston, MA 02116","Stuart St #19A","Boston","MA","42.3488","-71.07428","02116",3695000.00,"",3.00,3.00,2058,1795.00,1782.0000,"CONDO","FOR_SALE","Gibson Sotheby's International Realty",0,"2022-03-13 07:34:20"
"239893152","22 Liberty Dr UNIT 11F, Boston, MA 02210","Liberty Dr UNIT 11F","Boston","MA","42.35465","-71.04525","02210",7200000.00,7073100.00,3.00,4.00,2692,2674.00,"","CONDO","FOR_SALE","Coldwell Banker Realty - Back Bay",0,"2022-03-13 07:34:20"
"333606179","133 Seaport Blvd UNIT 2105, Boston, MA 02210","Seaport Blvd UNIT 2105","Boston","MA","42.350487","-71.0436","02210",2245000.00,2245000.00,2.00,2.00,1869,1201.00,"","CONDO","FOR_SALE","TCC / EchelonSeaport",0,"2022-03-13 07:34:20"
"2096000383","433 Shawmut Ave #1, Boston, MA 02118","Shawmut Ave #1","Boston","MA","","","02118",3995000.00,3821100.00,4.00,4.00,1009,3958.00,2183.0000,"CONDO","FOR_SALE","Sprogis & Neale Real Estate",0,"2022-03-13 07:34:20"
"63042158","1313 Washington St APT 206, Boston, MA 02118","Washington St APT 206","Boston","MA","42.34271","-71.06858","02118",2295000.00,2276900.00,3.00,2.00,1175,1952.00,1952.0000,"CONDO","FOR_SALE","Gibson Sotheby's International Realty",0,"2022-03-13 07:34:20"
"59166612","140 Mount Vernon St APT 1, Boston, MA 02108","Mount Vernon St APT 1","Boston","MA","42.35741","-71.0711","02108",1475000.00,1450400.00,2.00,2.00,1256,1174.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"59163389","6 Whittier Pl APT 16L, Boston, MA 02114","Whittier Pl APT 16L","Boston","MA","42.365837","-71.06679","02114",439000.00,424600.00,1.00,1.00,809,542.00,542.0000,"CONDO","FOR_SALE","Engel & Volkers Boston",0,"2022-03-13 07:34:20"
"2066993119","223 Saratoga St #202, Boston, MA 02128","Saratoga St #202","Boston","MA","","","02128",589000.00,"",1.00,2.00,795,740.00,"","CONDO","FOR_SALE","Elevated Realty, LLC",0,"2022-03-13 07:34:20"
"2065777207","587 Tremont St #4, Boston, MA 02118","Tremont St #4","Boston","MA","42.343483","-71.07311","02118",939000.00,"",2.00,1.00,865,1085.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"59212673","151 Tremont St APT 6C, Boston, MA 02111","Tremont St APT 6C","Boston","MA","42.354984","-71.063255","02111",649000.00,650100.00,1.00,1.00,882,735.00,871.2000,"CONDO","FOR_SALE","Coldwell Banker Realty - Back Bay",0,"2022-03-13 07:34:20"
"2065795959","587 Tremont St, Boston, MA 02118","Tremont St","Boston","MA","42.343464","-71.07311","02118",939000.00,"",2.00,1.00,865,1085.00,1742.4000,"CONDO","FOR_SALE","Keller Williams Realty Boston-Metro | Back Bay",0,"2022-03-13 07:34:20"
"81771552","500 Atlantic Ave UNIT 17J, Boston, MA 02210","Atlantic Ave UNIT 17J","Boston","MA","42.35393","-71.051994","02210",1599000.00,1579300.00,2.00,3.00,1077,1484.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"81859030","50 Fleet St #402, Boston, MA 02109","Fleet St #402","Boston","MA","42.364223","-71.05144","02109",2325000.00,2261100.00,3.00,3.00,1379,1686.00,1742.4000,"CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"2065799575","45 Temple St UNIT 401, Boston, MA 02114","Temple St UNIT 401","Boston","MA","42.359974","-71.063805","02114",4990000.00,"",2.00,3.00,1953,2554.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"59168837","17 Cazenove St APT 408, Boston, MA 02116","Cazenove St APT 408","Boston","MA","42.347214","-71.07291","02116",849000.00,855400.00,1.00,2.00,1096,774.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"2065802094","76 Wareham St #5F, Boston, MA 02118","Wareham St #5F","Boston","MA","42.339104","-71.06701","02118",2825000.00,"",2.00,2.00,1697,1664.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"2066533681","76 Wareham St #4A, Boston, MA 02118","Wareham St #4A","Boston","MA","42.33927","-71.06709","02118",3425000.00,"",3.00,3.00,1730,1979.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"63042235","1313 Washington St APT 420, Boston, MA 02118","Washington St APT 420","Boston","MA","42.34271","-71.06858","02118",1485000.00,1466500.00,2.00,2.00,1044,1422.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"59188431","1682 Washington St APT 6, Boston, MA 02118","Washington St APT 6","Boston","MA","42.337124","-71.07549","02118",799000.00,782700.00,2.00,2.00,763,1046.00,"","CONDO","FOR_SALE","Gibson Sotheby's International Realty",0,"2022-03-13 07:34:20"
